accountNo,name,interestRate,accountStatus,country,currency,action
1908906699123,0967a4bc-dfbb-44b8-8b12-7b5c35fc8ea4,1,DORMANT,MY,MYR,ADD
71457372017307,d587ab9e-0982-40e4-ba0f-5b91abcad8a9,5,CLOSE,SG,MYR,REMOVE
64236715000292,50ab45c6-3cf0-42c7-9790-27ab9e7ddf0a,1,DORMANT,SG,MYR,ADD
18930241815359,19ad1223-9d69-40ac-90b8-00974e59583b,12,DORMANT,US,MYR,REMOVE
52579176670328,8068e336-beea-4750-89d9-fee6f51f67ad,10,CLOSE,US,SGD,ADD
1932675955491,98e977d1-4039-44ab-989c-add9e6145b20,1,DORMANT,SG,USD,ADD
61076004313067,ace3b040-e5ed-48c5-acc3-f9673b9ad410,5,DORMANT,US,SGD,REMOVE
14818077809285,1a2f9fc4-5081-45ed-888a-4caddc1ce13c,14,ACTIVE,MY,MYR,ADD
70565530355628,8fae952f-4368-4886-8fa6-645ca801ec35,0,ACTIVE,SG,MYR,ADD
66898084927467,5dd8472e-d739-440d-821c-f3170ddca5a9,15,ACTIVE,US,SGD,REMOVE
28537540374620,e7be00b4-5a77-4d4a-be58-a8ace3cfec10,3,ACTIVE,MY,MYR,ADD
65038626589094,7d283ec1-5f67-4773-b049-94d518726f26,5,CLOSE,US,SGD,ADD
68246143554782,e7a390ae-0fae-4bcd-9132-55882b5c8ceb,14,CLOSE,SG,USD,ADD
51651307849502,75e1d0c1-451e-47ba-8736-644515915801,6,DORMANT,MY,MYR,ADD
79857155649496,f9b8cc68-5584-4c4a-927a-d05d542eb2e3,15,DORMANT,US,USD,ADD
35188664456302,501a3009-9935-4be6-a062-670df9eefe8d,14,ACTIVE,MY,SGD,ADD
73120917293845,cc9f7c31-a623-4e75-ae3a-3b4ceb2e4b50,13,ACTIVE,MY,SGD,REMOVE
42812379242992,7117e34d-0f29-40e1-8d21-9e49d120882d,5,CLOSE,US,USD,ADD
50786630237533,85fdf3b1-b071-462f-84f0-496e6246e765,2,CLOSE,MY,MYR,REMOVE
38223283226021,a7637e7c-f1a9-4caa-beef-9bfa55f69db9,10,ACTIVE,US,MYR,REMOVE
53035106819625,13fd270c-7702-476f-9061-05f24f0bad8f,1,DORMANT,MY,USD,ADD
43916796554358,8c98024b-e383-42b7-ae87-52edbbbf3c8b,9,DORMANT,SG,USD,REMOVE
57918985692582,d4afd26b-6ea0-4b75-b30d-10dcdc564e27,3,CLOSE,MY,SGD,ADD
99309686915523,f3056aeb-04e5-498f-8c6c-b51bd85969bb,14,ACTIVE,MY,SGD,REMOVE
28480940349860,cc5dc804-eb25-49d5-8cc0-728158557693,9,DORMANT,MY,SGD,ADD
99233810760012,09b1849d-cc41-4ce5-84d2-e41558b98616,14,DORMANT,MY,USD,ADD
40066722762094,d2e1e089-ea06-4f2c-95f3-df286ef0427f,11,DORMANT,MY,SGD,ADD
91566033837217,30d10c9d-ca76-47c0-9117-48c0f98c1a5d,1,DORMANT,MY,USD,REMOVE
27519385076812,725cf017-c476-4e29-b64d-f2d29e94fec7,15,ACTIVE,SG,USD,ADD
51973837927,600f3986-e19b-4b14-bc8e-9edd24f77ad5,10,CLOSE,MY,SGD,ADD
67276214162771,721bf3af-c311-4a43-a041-55f886081e71,5,CLOSE,SG,SGD,ADD
42119746880828,f2b2ce88-f4bb-486e-8224-ce0ce49061b9,12,ACTIVE,SG,MYR,ADD
30041955574522,efa289b5-1b6f-4a21-818b-04a8a37a33a9,1,ACTIVE,US,USD,REMOVE
53410199039073,375ef4bb-23d4-4dc2-8df8-df6863c3663d,11,CLOSE,SG,SGD,ADD
6315031845923,5fc8d31c-73e6-4937-a566-5c9215f0eae0,5,ACTIVE,SG,MYR,REMOVE
31137301168985,0253ae49-ce50-467e-84fa-72c8c93d9d14,1,ACTIVE,SG,SGD,ADD
57831359028358,7a806fc4-e3b4-40dc-aeec-ca6c7796fc61,13,ACTIVE,SG,MYR,ADD
78088052769919,4101a6ee-7408-43d5-a4e4-63e760aac9fc,7,ACTIVE,MY,SGD,REMOVE
73927150233449,d50df155-eb46-4d38-af51-d055b9ab06ae,14,CLOSE,SG,USD,REMOVE
4510310322007,6bfb0b9c-4b6c-4aa8-995f-2e7a611afa72,9,ACTIVE,MY,SGD,REMOVE
92216435316662,290f667e-826c-4f20-ac53-520cbc3ecd0c,13,ACTIVE,US,USD,ADD
35040760143409,c91d7a0b-11be-4321-9b25-da544bf2208f,5,DORMANT,SG,SGD,REMOVE
81624876490971,08a0c257-0f48-4bcc-a2c7-60f9dc5ef748,11,DORMANT,MY,SGD,REMOVE
35214543685790,80f0914b-6b22-4526-975c-558ad94c5654,9,ACTIVE,MY,MYR,REMOVE
16090344938497,c2771371-fd25-41ea-8417-bd87808564ab,11,ACTIVE,SG,MYR,ADD
8731172178556,a0683063-45aa-4044-8081-6eb877dd2831,13,DORMANT,MY,USD,REMOVE
36360320968686,9c2cb3fb-74bb-4997-92dc-01883cab5998,9,DORMANT,SG,MYR,ADD
86222796262980,436abfbd-f2fb-4ead-99c7-929ac40dfd9f,12,DORMANT,US,MYR,REMOVE
37859576842552,74a10cf4-3416-44eb-8358-ee48222ab54a,5,DORMANT,MY,USD,ADD
68901214681698,b96e9aa7-b337-480e-ba2e-f681abd13aec,6,DORMANT,US,MYR,REMOVE
31666117886355,9a7fbb96-87e3-4451-81de-c308732358fa,2,CLOSE,US,SGD,ADD
22050067120256,996d0f84-d93f-4729-98ae-eda98d9d23a2,4,DORMANT,US,USD,ADD
93935568222442,15d39d1a-8a69-4c53-a2fe-cac3126a45e8,0,ACTIVE,SG,MYR,REMOVE
95506645257192,8376cb58-ec69-46f6-b58b-15fb8a171b92,3,DORMANT,US,MYR,ADD
72173372699552,0aa62345-b1d3-4ec2-bb79-9ac55a00e2be,7,CLOSE,SG,MYR,REMOVE
52456953639966,a74d715b-047d-450f-9f97-218209d5bdce,6,DORMANT,US,SGD,ADD
37219748940346,8e8ef88d-4808-4a2e-88da-2a8e1824a2fc,15,ACTIVE,SG,MYR,ADD
14952361828953,ca03d078-86bb-4cf7-87f4-9806c2829012,12,DORMANT,MY,USD,ADD
89726284353984,58efc3af-a90e-4284-ad92-c220ff220967,12,ACTIVE,SG,USD,ADD
8279311040590,8bfacdff-42af-4dfd-abdf-a12fd6a0a532,6,CLOSE,MY,SGD,ADD
81815811538172,b48300a2-b690-4f2e-9949-00177da5153c,2,ACTIVE,US,SGD,REMOVE
60156308985641,4abef778-95f4-44a6-936a-11e51a86402a,3,DORMANT,US,MYR,REMOVE
11094241293051,11e932f7-3d98-451a-a360-17f973b9979a,8,ACTIVE,SG,MYR,ADD
2040432195219,5b3092ad-27f1-43e9-a207-78fe3e0ff14d,3,ACTIVE,SG,SGD,REMOVE
72887038219118,196d934f-019f-4992-841d-5b0b83b34037,14,ACTIVE,US,MYR,ADD
89180078974811,e70f6cac-0d32-4a17-843d-2482d9a6e0d7,10,ACTIVE,US,USD,ADD
61160640501089,e6b99fad-c1ab-4236-9cdb-152b0f2f7897,12,CLOSE,SG,SGD,REMOVE
80456371188220,9381f1ba-259e-45ff-b637-aa64e8c48e9f,12,ACTIVE,SG,MYR,REMOVE
15885643894951,09a1067d-fe48-4196-94de-02d8a0140d6c,2,ACTIVE,US,USD,REMOVE
68095760417601,faebc830-c96c-407a-b82b-19c17604d82e,2,ACTIVE,SG,USD,ADD
25275474132995,77ee7a11-6678-4c1a-b4bb-05b5c1b05930,13,DORMANT,MY,MYR,REMOVE
21265898603125,4a2a1e4c-e07f-4017-a14f-b5796013b734,3,ACTIVE,MY,USD,REMOVE
98129388476348,f83740cf-a31b-433e-969a-2acfb563cbe9,12,CLOSE,SG,USD,REMOVE
932632550778,44b8487a-5f4b-429c-88b6-a87f05a43cd5,12,DORMANT,MY,MYR,REMOVE
43506127920455,9d6d3290-6f89-4a17-ab2d-e6456bbb59d9,6,CLOSE,SG,SGD,REMOVE
28600402879792,af1ad868-c8d1-47cf-8a11-909a7e19a32e,13,ACTIVE,MY,MYR,REMOVE
78091701371910,24335ee9-ca44-496c-87bd-af6886010f6a,15,DORMANT,US,MYR,ADD
35695174043969,9b384158-7a98-4a17-8131-2fcaedaf9086,6,DORMANT,MY,SGD,REMOVE
54449847375504,1d9a42e0-ae2f-4252-a3aa-0a2719ecf133,10,ACTIVE,SG,MYR,REMOVE
33421010401750,0a17c5e7-6451-49ed-ae74-547c7640f667,14,CLOSE,US,USD,ADD
7356573809751,5114a5bb-939c-4dde-9534-8ac1b28ff55a,11,ACTIVE,SG,USD,REMOVE
26216415240859,969eaa50-4a28-4a5c-85d6-324bd0cc9bf5,7,CLOSE,US,USD,REMOVE
65733488053180,c45fe777-cbd1-47eb-af98-d98eb63c26d0,2,CLOSE,MY,SGD,REMOVE
26604461065294,2bb83413-e4a6-404c-b0e1-2de4cb7dde8d,1,DORMANT,SG,USD,ADD
83724032324373,02040387-b393-4b85-9ea7-035a0ea9be43,4,ACTIVE,SG,USD,REMOVE
10899982495918,059b6d90-3e92-4ed4-a101-1d643e12f357,13,CLOSE,MY,MYR,ADD
62205615196307,23bebd83-3c19-4fc7-ba17-698e12bae682,15,DORMANT,SG,MYR,ADD
37543446972324,8492439f-4a3f-44f7-b416-c43b2dfb2c1e,7,CLOSE,SG,MYR,REMOVE
91595646261484,56d08e4f-036e-466e-abab-d1c63086a095,9,DORMANT,SG,MYR,ADD
53373264895926,0e974725-10c5-4c18-998e-2c94ed86ac66,2,ACTIVE,US,USD,REMOVE
22297835164292,3d91134f-530e-4432-a183-d60b83810cde,10,DORMANT,SG,USD,ADD
75826127745850,f11c1b60-c941-4fb2-b1e7-d937d702b7e0,11,CLOSE,US,MYR,ADD
71782917483041,f3151c92-b74d-443f-bd7f-dc977f5f5eef,7,DORMANT,SG,SGD,REMOVE
43170608981358,7d1d3c87-cd5a-4223-b292-cd3157ac5693,15,ACTIVE,SG,SGD,REMOVE
43192911659132,62b22f3f-38f7-4c55-9514-44b7961a8361,4,ACTIVE,SG,MYR,REMOVE
74093120566236,490a5db2-70db-4418-a570-eb290f2e1789,2,ACTIVE,SG,SGD,ADD
43254097204962,ae0a2710-5b87-45f7-9e3f-887c12232b29,13,CLOSE,US,USD,ADD
51982132486555,14ede0b8-6602-441a-a999-3e303ca9f6b3,6,CLOSE,MY,USD,REMOVE
752773794567,9a640bec-ae6d-470a-ab7e-7d72db24408d,10,ACTIVE,US,SGD,ADD
28600626177945,798a1a77-fee1-47fc-b6c9-40211e220b10,7,DORMANT,MY,MYR,ADD
62754603023096,93e3475a-e5d7-4d6e-8101-36550a7e1abd,9,DORMANT,US,SGD,REMOVE
80336016236500,ee5f8915-40c3-415a-ae5b-0f085a0d08b1,4,DORMANT,SG,SGD,ADD
80813947057678,cab916c8-1009-4a87-b790-c88632b0ee4a,5,DORMANT,MY,MYR,ADD
48837287142354,4b1d3efd-8da3-450d-917f-eee91e4745c3,9,CLOSE,SG,MYR,ADD
64130185703313,66021ab5-3def-4955-8e0a-9ac3371535ae,13,CLOSE,US,USD,REMOVE
2897142101248,afa2c391-22fc-4d80-82f8-d9a6c0244792,1,CLOSE,MY,SGD,REMOVE
93710509534361,fd308207-4f7b-42fd-b0aa-67da13776e34,12,DORMANT,US,MYR,REMOVE
71692193569943,fc756e61-db5f-46ef-a589-6f8bbad5750a,8,ACTIVE,US,MYR,ADD
25406281001936,010a0cbb-288b-4def-b584-e209c72cfb37,10,ACTIVE,SG,USD,ADD
95698851647844,7051c818-0df4-48cd-acd9-16733c298c6a,4,DORMANT,MY,MYR,REMOVE
1077364825866,828bada5-1d6f-4ea3-aaac-c11feba82d01,2,CLOSE,MY,SGD,ADD
31065702660800,fc154c57-9dcf-474b-89f9-7a57801d0d5e,14,ACTIVE,US,USD,ADD
95528338849032,4ac61d79-5fd5-49a9-91b9-c2da210806fd,8,ACTIVE,US,MYR,ADD
7564622608489,0f57154f-c5ff-4354-a8c0-8d6b571b208b,3,DORMANT,MY,SGD,REMOVE
77094884174771,30c42f1e-0da5-4358-9678-3e548abb7ff3,2,ACTIVE,MY,SGD,REMOVE
67719364209879,0480e79a-2746-4fe1-8301-cec29599fc06,15,CLOSE,SG,SGD,ADD
30886096217107,db176054-6503-429c-907d-9535d0879261,2,DORMANT,MY,SGD,ADD
66549462724146,ba385c2a-4032-4ef0-869a-392380dbd209,6,DORMANT,MY,SGD,REMOVE
79505952972313,84ce1481-5c0c-41b2-9647-3a17031a88c7,8,DORMANT,SG,MYR,ADD
12564137490064,f501b1e1-e75d-4d64-b048-fbf58238771c,1,DORMANT,SG,USD,ADD
2562638004105,ccf352ed-336d-48f0-87ca-606393aba445,5,DORMANT,MY,MYR,REMOVE
67763212830557,3b828660-15da-48c9-8603-3435915616bf,3,ACTIVE,MY,MYR,REMOVE
61067562367844,bb546724-08f8-4321-8c57-e1d80aab4c26,8,ACTIVE,US,USD,ADD
66869001423613,2ab52831-a0b1-466f-90a6-4418a5e15b8f,11,ACTIVE,US,USD,REMOVE
17079959163292,e88175fc-372e-4228-b778-2f71b20428b4,0,ACTIVE,MY,SGD,ADD
95265608633413,a7d79c66-ff8b-4216-8348-270cdccbff9b,15,CLOSE,MY,MYR,ADD
49073318749160,4eb21a90-a913-4ff5-8385-0e6bf1344e1e,14,CLOSE,MY,SGD,ADD
20577736015071,219e910b-194f-4919-8971-233d38c515bc,0,ACTIVE,SG,USD,ADD
15480285064929,4eb926c5-ab24-43fb-8044-76ddddbec362,14,DORMANT,MY,MYR,REMOVE
23769352446721,b81bf024-cf2d-4a06-bef1-aacc7d34539b,8,DORMANT,MY,SGD,ADD
31699956136433,4491464f-6963-44c2-9a54-a0d3dcca1693,6,DORMANT,MY,SGD,ADD
13314296867190,d6b6c1a1-f8e5-4564-90a8-621d08839741,14,DORMANT,US,MYR,ADD
99586005876427,98ee371f-6e63-40c7-a3e4-dc581504426c,11,ACTIVE,US,USD,REMOVE
76097758724306,95458637-2d44-4faf-8968-595543f8b14e,4,CLOSE,SG,USD,ADD
86942273159963,c27e6e6b-087a-4a6a-8088-ae4b368fdc84,3,CLOSE,MY,SGD,ADD
23875707291004,70d77f07-edb1-445c-a508-56cd5b5493b4,12,ACTIVE,MY,USD,ADD
15507497179127,c795cceb-3a09-452d-b006-ecae3f9816ac,15,DORMANT,MY,SGD,ADD
23414237735705,693d64d9-8447-4e6c-8958-f3a334e2f143,8,CLOSE,US,MYR,ADD
24178577479582,e083f14f-6978-43e1-a950-4d9f67e43c4d,11,ACTIVE,MY,MYR,REMOVE
20649089041560,15a07e92-d2a9-49cb-9edb-4aafcad346ab,12,CLOSE,MY,SGD,ADD
46940726411778,5107eb24-7805-4ed5-b8a7-0f8f1de10502,9,CLOSE,MY,SGD,ADD
25915612605978,3aeda135-f6aa-4e50-a54c-5bc1d5d649e6,8,ACTIVE,US,SGD,REMOVE
38266801829331,01bd98b5-becf-4d69-a040-21e43c285040,15,ACTIVE,US,MYR,ADD
95114070737919,342cf78e-b20a-45ce-b110-b6e66285d989,8,ACTIVE,SG,USD,ADD
8783314190280,e97115d1-7b7e-4e49-a3cc-67bb4d89237a,11,DORMANT,SG,USD,REMOVE
58934489467281,8861b56e-1c32-46b7-9b50-3004e9497255,1,ACTIVE,US,SGD,ADD
9632878324371,86dca882-9efb-4f31-8708-f9d6677346f4,1,DORMANT,US,USD,ADD
45397289646329,35b84f23-0b0b-4c38-8706-187dcfacf407,0,ACTIVE,MY,SGD,ADD
17476980915825,09f3ff85-254c-4880-8f13-c491a1b656ec,10,ACTIVE,MY,SGD,ADD
16614064900394,a34fd4a3-4760-4f7f-ae25-807523ae4513,11,CLOSE,SG,MYR,REMOVE
18661637980409,3b807041-670a-41c0-a3d5-609077174c0c,1,DORMANT,SG,USD,REMOVE
89904707915176,1483be6f-d845-4ee1-8554-3c8f4740d8d6,10,ACTIVE,US,MYR,ADD
52659378136606,78bdae3a-13a8-47be-93ba-1abef317787c,10,CLOSE,SG,MYR,ADD
21785694280443,12969ef7-9420-4fd5-bfff-69b1cfb43472,11,ACTIVE,SG,MYR,REMOVE
30726869157516,5a7e4d0c-040a-4ad7-86ec-40a500680687,1,DORMANT,MY,MYR,REMOVE
96459913790374,b0ab926a-7bda-4510-9414-fcc1e7053341,5,ACTIVE,US,MYR,ADD
41242765151680,474e6d76-94e3-47fe-a010-5ffff4a305fa,14,ACTIVE,SG,MYR,ADD
3967243442353,ea31d375-290a-41f0-8e3f-c6e4d9caae69,1,ACTIVE,SG,SGD,ADD
50643540961998,3f268f47-ed8b-4cab-9558-8fa67a8f1ae9,5,DORMANT,MY,MYR,ADD
30135280925534,928d359a-733b-4e20-942e-4985ca695d97,9,CLOSE,MY,USD,REMOVE
22048419433513,898b146b-dbd7-4c3e-8280-ef560dcb531b,0,DORMANT,US,SGD,ADD
97646065953360,371613b7-bcf5-454b-a773-3bbcf5f384c7,1,DORMANT,SG,SGD,ADD
73675318259827,058dfd54-6626-4355-b8e7-0bc3fa4992b6,14,DORMANT,MY,USD,ADD
89724018046957,ec793183-3250-4eac-bfc2-3c9e945f76ca,11,DORMANT,SG,MYR,REMOVE
68178885267938,94c952e6-e4f1-4f13-a36a-b301411624f2,4,ACTIVE,SG,USD,ADD
26117599215676,74455e91-5ce4-455e-9fb3-91373336c1db,14,CLOSE,MY,USD,ADD
18454976213250,2b202e47-f228-402c-93ba-068d73b12d8f,6,DORMANT,MY,USD,REMOVE
67498578078240,339a386b-6e69-4472-8f65-abb64ef94bc0,12,ACTIVE,MY,SGD,ADD
18279328663365,a00ef1ce-2416-4040-9494-d57dbb66fbfe,2,ACTIVE,SG,MYR,REMOVE
73745791568534,3498658c-fd63-4658-936e-42cbab78b360,14,CLOSE,US,SGD,ADD
8061635064991,2e7e64f1-8aaa-49b8-bd35-cf3460f83c13,15,ACTIVE,US,SGD,ADD
61027216619003,eb2214c8-095b-41e6-a930-aa0239f2e810,8,CLOSE,US,MYR,REMOVE
74434934871679,da2a633e-1aa7-49aa-8193-66bbbe21e97e,3,DORMANT,SG,USD,ADD
16530681443608,fb4b59c7-14db-4967-997c-05fd3ec873b2,3,ACTIVE,US,USD,REMOVE
2988499703412,0c32e302-a87a-43ca-b9d3-5f86b5a7479b,14,DORMANT,SG,SGD,ADD
72279795891626,7e422d34-fb0b-4ac0-8e89-bfe402feed93,11,ACTIVE,SG,USD,REMOVE
71781146251441,bb745418-be25-43bc-be85-4828cdc5206d,11,CLOSE,US,MYR,REMOVE
67489330033182,e3f85346-9faa-483a-82fa-2546fe6ea7cf,11,CLOSE,MY,SGD,ADD
54553789837086,93a6a054-361d-461c-8390-2bc1aefa52a8,14,DORMANT,MY,USD,ADD
42978528734547,9a167595-7c28-439b-81db-ae9e16e2dc2d,0,CLOSE,MY,SGD,ADD
898340367704,59cd3f0b-b138-4dcd-ba5a-88237f5e6e94,6,CLOSE,US,SGD,ADD
79686662634598,baa186f0-03e4-4f6c-a614-bb59ca9bf763,3,CLOSE,MY,SGD,ADD
98127274014688,032ba119-6182-4c91-b347-4d2d33927be4,0,DORMANT,SG,USD,REMOVE
51404080338091,44e74fa0-67cf-4503-bf78-9f8dc91d1b3c,9,CLOSE,SG,MYR,REMOVE
43488551320214,5b0206da-5710-4ff3-8ae7-0f8a8df427fe,11,ACTIVE,SG,MYR,ADD
70335741515259,327a8038-6e1d-4e99-b2f7-b10371ded95a,2,CLOSE,US,SGD,REMOVE
78334347901470,b2d9cf64-b46b-45fd-b2d0-4466bc8d901c,3,DORMANT,SG,SGD,ADD
6638935116541,9c40afc7-d6ac-4783-9cb9-a2b9be88d6a0,7,DORMANT,MY,SGD,ADD
81052932158831,34d2aeee-5060-4546-b188-70a1d1cf3ab6,13,DORMANT,SG,USD,ADD
72115869171150,286fc4dc-8a72-4a15-b37d-262b47748602,10,DORMANT,SG,MYR,REMOVE
6756802795489,db0754bb-e1c4-49a5-ad12-dfaa03b235ca,13,CLOSE,US,MYR,REMOVE
488272435369,9d3cfa17-4c8a-4d32-a164-fc56ed0839a0,6,CLOSE,MY,USD,REMOVE
4592690183203,93591844-3626-43a5-a14b-31470e1801b9,5,ACTIVE,US,MYR,REMOVE
88110374682678,388532ae-35c5-4c18-bf5a-b7eed1ea0d53,0,ACTIVE,MY,SGD,ADD
33548726641548,edd71083-93a0-4d42-b73f-36ed5620a63f,7,DORMANT,MY,USD,ADD
207268927785,b29530d7-1fcd-48ba-b01b-c8bf7d3c9fe8,1,ACTIVE,SG,MYR,REMOVE
77270869460042,694bc426-0f21-46c3-8efc-eae96db700c1,5,ACTIVE,US,MYR,REMOVE
28964479630376,bc76d050-4107-4a45-ad7d-1ec2f036fc85,3,DORMANT,SG,SGD,ADD
93572141320463,1985fc13-4895-42fc-8dc9-377e03b65bc8,13,CLOSE,SG,MYR,ADD
81068329736823,7d10ad6e-6c00-4c0f-8203-cbd78d3db76b,1,DORMANT,SG,USD,ADD
92872073349727,e055c292-30a4-42ac-b7a2-6683c690f595,12,DORMANT,MY,MYR,REMOVE
54134884305286,22beb5fe-097b-4e96-ab35-e396ffc2104d,7,CLOSE,MY,MYR,ADD
38535631206674,2deb0e80-a8d0-4f0c-ac08-657970622a46,15,ACTIVE,US,MYR,ADD
21852752730924,7a69e031-f913-417e-8e03-1b7335471625,5,ACTIVE,US,USD,ADD
11167400940072,1209907c-2fe7-440a-8e23-973b55de1485,3,DORMANT,MY,USD,ADD
59892997731558,0f9a4de8-9aa0-41ed-b001-bd1429013154,14,CLOSE,US,SGD,ADD
28425619835035,d7c65005-571b-4d6c-9aff-d19359c357bf,5,ACTIVE,SG,USD,REMOVE
89228867624964,ccc69313-6661-40ef-946e-85f779a348d7,0,CLOSE,SG,USD,ADD
52419295600216,05fada01-2f0a-4763-81a7-bfa1dee4ba93,6,DORMANT,MY,SGD,ADD
35423417289103,ec058123-dc1f-4ccd-b6d2-158b60fe7106,6,ACTIVE,US,MYR,ADD
36075866391242,3d1e0460-e36d-49ef-b6af-bd040f88120e,6,DORMANT,MY,MYR,REMOVE
98109887844434,c5a5166f-ef58-4094-bc91-7d2f053e025b,0,CLOSE,US,USD,REMOVE
79272137925887,c616dc4c-a29a-4577-9080-b8e73db649b2,1,ACTIVE,US,USD,REMOVE
13048116172823,203245d4-2c68-4f4d-8d88-0520889c3f0b,14,CLOSE,US,SGD,ADD
22556675871573,d34a32c6-14c4-4884-85ef-0bc40dd1793c,2,DORMANT,SG,MYR,ADD
54288808870683,0f3357a2-c95d-406e-b065-95dbd74d32f2,0,DORMANT,SG,MYR,ADD
94717142498623,6ee4660b-7e4c-407b-8a9f-27ab574585e5,5,DORMANT,MY,SGD,ADD
19977655441102,56f414d7-7989-4562-b8b8-895a98e60582,9,CLOSE,SG,MYR,ADD
9014841699256,9292b0bf-bb2b-4e51-bfff-5735628b15e2,6,ACTIVE,SG,MYR,REMOVE
15278056378942,3f623a8e-eb41-4388-81ed-04b5335ee1ae,7,ACTIVE,SG,SGD,REMOVE
35179557894845,6ea721ed-9814-4400-8cf5-12f66c1a2fd4,13,DORMANT,MY,SGD,ADD
15451894413435,0544c02e-5daa-4958-9d42-ef016d3e173c,14,CLOSE,SG,USD,ADD
71823760016544,820c7a95-db2f-485b-b1d4-0dfc7001888f,0,CLOSE,MY,USD,ADD
16020385899298,43f35622-b32b-4ab0-a610-b2314567d748,12,DORMANT,MY,SGD,REMOVE
64331989151974,c7180d74-5b05-4856-8f5b-74446f29df1d,12,CLOSE,MY,USD,ADD
35078524311022,4caeb721-f0b3-43a5-a1e4-fd84bc133866,9,ACTIVE,MY,USD,ADD
97920942201673,5374076d-a521-46eb-879a-421648452dee,1,CLOSE,SG,USD,REMOVE
19241651314420,80007dbe-3237-42c7-b6a6-216c11ed9f59,5,CLOSE,MY,MYR,ADD
81374888024012,2702e1de-3b75-4ad7-a865-83b92c85ff3b,1,CLOSE,US,USD,ADD
20492482500116,92b38359-f029-4c35-8291-52fe5ece7a03,7,DORMANT,US,USD,REMOVE
18364116361853,5ba7750b-d46c-41db-ace8-d979db7a9ab3,9,ACTIVE,MY,MYR,REMOVE
83969974099608,a4d7ad11-f411-47b6-8f1c-b37217987029,8,ACTIVE,SG,SGD,ADD
86111592426748,cacda45d-9268-4ef3-b7b8-4c75ca7894b6,15,DORMANT,US,MYR,REMOVE
49023601737871,896ee9f1-74ec-4de8-a019-23345328aeaf,8,CLOSE,MY,SGD,REMOVE
40487776078228,703c3196-dfb3-41f6-82be-2e6e751c35c9,6,CLOSE,US,USD,ADD
39753974809181,0b706fe4-3bb2-4735-ac31-83f968d73b1c,3,CLOSE,MY,MYR,REMOVE
